"State Code","State Name","State Abbreviation","County Code","County Name","EPA Region"
"18","Indiana","IN","129","Posey","05"
"18","Indiana","IN","131","Pulaski","05"
"18","Indiana","IN","133","Putnam","05"
"18","Indiana","IN","135","Randolph","05"
"18","Indiana","IN","137","Ripley","05"
"18","Indiana","IN","139","Rush","05"
"18","Indiana","IN","141","St. Joseph","05"
"18","Indiana","IN","143","Scott","05"
"18","Indiana","IN","145","Shelby","05"
"18","Indiana","IN","147","Spencer","05"
"18","Indiana","IN","149","Starke","05"
"18","Indiana","IN","151","Steuben","05"
"18","Indiana","IN","153","Sullivan","05"
"18","Indiana","IN","155","Switzerland","05"
"18","Indiana","IN","157","Tippecanoe","05"
"18","Indiana","IN","159","Tipton","05"
"18","Indiana","IN","161","Union","05"
"18","Indiana","IN","163","Vanderburgh","05"
"18","Indiana","IN","165","Vermillion","05"
"18","Indiana","IN","167","Vigo","05"
"18","Indiana","IN","169","Wabash","05"
"18","Indiana","IN","171","Warren","05"
"18","Indiana","IN","173","Warrick","05"
"18","Indiana","IN","175","Washington","05"
"18","Indiana","IN","177","Wayne","05"
"18","Indiana","IN","179","Wells","05"
"18","Indiana","IN","181","White","05"
"18","Indiana","IN","183","Whitley","05"
"19","Iowa","IA","001","Adair","07"
"19","Iowa","IA","003","Adams","07"
"19","Iowa","IA","005","Allamakee","07"
"19","Iowa","IA","007","Appanoose","07"
"19","Iowa","IA","009","Audubon","07"
"19","Iowa","IA","011","Benton","07"
"19","Iowa","IA","013","Black Hawk","07"
"19","Iowa","IA","015","Boone","07"
"19","Iowa","IA","017","Bremer","07"
"19","Iowa","IA","019","Buchanan","07"
"19","Iowa","IA","021","Buena Vista","07"
"19","Iowa","IA","023","Butler","07"
"19","Iowa","IA","025","Calhoun","07"
"19","Iowa","IA","027","Carroll","07"
"19","Iowa","IA","029","Cass","07"
"19","Iowa","IA","031","Cedar","07"
"19","Iowa","IA","033","Cerro Gordo","07"
"19","Iowa","IA","035","Cherokee","07"
"19","Iowa","IA","037","Chickasaw","07"
"19","Iowa","IA","039","Clarke","07"
"19","Iowa","IA","041","Clay","07"
"19","Iowa","IA","043","Clayton","07"
"19","Iowa","IA","045","Clinton","07"
"19","Iowa","IA","047","Crawford","07"
"19","Iowa","IA","049","Dallas","07"
"19","Iowa","IA","051","Davis","07"
"19","Iowa","IA","053","Decatur","07"
"19","Iowa","IA","055","Delaware","07"
"19","Iowa","IA","057","Des Moines","07"
"19","Iowa","IA","059","Dickinson","07"
"19","Iowa","IA","061","Dubuque","07"
"19","Iowa","IA","063","Emmet","07"
"19","Iowa","IA","065","Fayette","07"
"19","Iowa","IA","067","Floyd","07"
"19","Iowa","IA","069","Franklin","07"
"19","Iowa","IA","071","Fremont","07"
"19","Iowa","IA","073","Greene","07"
"19","Iowa","IA","075","Grundy","07"
"19","Iowa","IA","077","Guthrie","07"
"19","Iowa","IA","079","Hamilton","07"
"19","Iowa","IA","081","Hancock","07"
"19","Iowa","IA","083","Hardin","07"
"19","Iowa","IA","085","Harrison","07"
"19","Iowa","IA","087","Henry","07"
"19","Iowa","IA","089","Howard","07"
"19","Iowa","IA","091","Humboldt","07"
"19","Iowa","IA","093","Ida","07"
"19","Iowa","IA","095","Iowa","07"
"19","Iowa","IA","097","Jackson","07"
"19","Iowa","IA","099","Jasper","07"
"19","Iowa","IA","101","Jefferson","07"
"19","Iowa","IA","103","Johnson","07"
"19","Iowa","IA","105","Jones","07"
"19","Iowa","IA","107","Keokuk","07"
"19","Iowa","IA","109","Kossuth","07"
"19","Iowa","IA","111","Lee","07"
"19","Iowa","IA","113","Linn","07"
"19","Iowa","IA","115","Louisa","07"
"19","Iowa","IA","117","Lucas","07"
"19","Iowa","IA","119","Lyon","07"
"19","Iowa","IA","121","Madison","07"
"19","Iowa","IA","123","Mahaska","07"
"19","Iowa","IA","125","Marion","07"
"19","Iowa","IA","127","Marshall","07"
"19","Iowa","IA","129","Mills","07"
"19","Iowa","IA","131","Mitchell","07"
"19","Iowa","IA","133","Monona","07"
"19","Iowa","IA","135","Monroe","07"
"19","Iowa","IA","137","Montgomery","07"
"19","Iowa","IA","139","Muscatine","07"
"19","Iowa","IA","141","O'Brien","07"
"19","Iowa","IA","143","Osceola","07"
"19","Iowa","IA","145","Page","07"
"19","Iowa","IA","147","Palo Alto","07"
"19","Iowa","IA","149","Plymouth","07"
"19","Iowa","IA","151","Pocahontas","07"
"19","Iowa","IA","153","Polk","07"
"19","Iowa","IA","155","Pottawattamie","07"
"19","Iowa","IA","157","Poweshiek","07"
"19","Iowa","IA","159","Ringgold","07"
"19","Iowa","IA","161","Sac","07"
"19","Iowa","IA","163","Scott","07"
"19","Iowa","IA","165","Shelby","07"
"19","Iowa","IA","167","Sioux","07"
"19","Iowa","IA","169","Story","07"
"19","Iowa","IA","171","Tama","07"
"19","Iowa","IA","173","Taylor","07"
"19","Iowa","IA","175","Union","07"
"19","Iowa","IA","177","Van Buren","07"
"19","Iowa","IA","179","Wapello","07"
"19","Iowa","IA","181","Warren","07"
"19","Iowa","IA","183","Washington","07"
"19","Iowa","IA","185","Wayne","07"
"19","Iowa","IA","187","Webster","07"
"19","Iowa","IA","189","Winnebago","07"
"19","Iowa","IA","191","Winneshiek","07"
"19","Iowa","IA","193","Woodbury","07"
"19","Iowa","IA","195","Worth","07"
"19","Iowa","IA","197","Wright","07"
"20","Kansas","KS","001","Allen","07"
"20","Kansas","KS","003","Anderson","07"
"20","Kansas","KS","005","Atchison","07"
"20","Kansas","KS","007","Barber","07"
"20","Kansas","KS","009","Barton","07"
"20","Kansas","KS","011","Bourbon","07"
"20","Kansas","KS","013","Brown","07"
"20","Kansas","KS","015","Butler","07"
"20","Kansas","KS","017","Chase","07"
"20","Kansas","KS","019","Chautauqua","07"
"20","Kansas","KS","021","Cherokee","07"
"20","Kansas","KS","023","Cheyenne","07"
"20","Kansas","KS","025","Clark","07"
"20","Kansas","KS","027","Clay","07"
"20","Kansas","KS","029","Cloud","07"
"20","Kansas","KS","031","Coffey","07"
"20","Kansas","KS","033","Comanche","07"
"20","Kansas","KS","035","Cowley","07"
"20","Kansas","KS","037","Crawford","07"
"20","Kansas","KS","039","Decatur","07"
"20","Kansas","KS","041","Dickinson","07"
"20","Kansas","KS","043","Doniphan","07"
"20","Kansas","KS","045","Douglas","07"
"20","Kansas","KS","047","Edwards","07"
"20","Kansas","KS","049","Elk","07"
"20","Kansas","KS","051","Ellis","07"
"20","Kansas","KS","053","Ellsworth","07"
"20","Kansas","KS","055","Finney","07"
"20","Kansas","KS","057","Ford","07"
"20","Kansas","KS","059","Franklin","07"
"20","Kansas","KS","061","Geary","07"
"20","Kansas","KS","063","Gove","07"
"20","Kansas","KS","065","Graham","07"
"20","Kansas","KS","067","Grant","07"
"20","Kansas","KS","069","Gray","07"
"20","Kansas","KS","071","Greeley","07"
"20","Kansas","KS","073","Greenwood","07"
"20","Kansas","KS","075","Hamilton","07"
"20","Kansas","KS","077","Harper","07"
"20","Kansas","KS","079","Harvey","07"
"20","Kansas","KS","081","Haskell","07"
"20","Kansas","KS","083","Hodgeman","07"
"20","Kansas","KS","085","Jackson","07"
"20","Kansas","KS","087","Jefferson","07"
"20","Kansas","KS","089","Jewell","07"
"20","Kansas","KS","091","Johnson","07"
"20","Kansas","KS","093","Kearny","07"
"20","Kansas","KS","095","Kingman","07"
"20","Kansas","KS","097","Kiowa","07"
"20","Kansas","KS","099","Labette","07"
"20","Kansas","KS","101","Lane","07"
"20","Kansas","KS","103","Leavenworth","07"
"20","Kansas","KS","105","Lincoln","07"
"20","Kansas","KS","107","Linn","07"
"20","Kansas","KS","109","Logan","07"
"20","Kansas","KS","111","Lyon","07"
"20","Kansas","KS","113","McPherson","07"
"20","Kansas","KS","115","Marion","07"
"20","Kansas","KS","117","Marshall","07"
"20","Kansas","KS","119","Meade","07"
"20","Kansas","KS","121","Miami","07"
"20","Kansas","KS","123","Mitchell","07"
"20","Kansas","KS","125","Montgomery","07"
"20","Kansas","KS","127","Morris","07"
"20","Kansas","KS","129","Morton","07"
"20","Kansas","KS","131","Nemaha","07"
"20","Kansas","KS","133","Neosho","07"
"20","Kansas","KS","135","Ness","07"
"20","Kansas","KS","137","Norton","07"
"20","Kansas","KS","139","Osage","07"
"20","Kansas","KS","141","Osborne","07"
"20","Kansas","KS","143","Ottawa","07"
"20","Kansas","KS","145","Pawnee","07"
"20","Kansas","KS","147","Phillips","07"
"20","Kansas","KS","149","Pottawatomie","07"
"20","Kansas","KS","151","Pratt","07"
"20","Kansas","KS","153","Rawlins","07"
"20","Kansas","KS","155","Reno","07"
"20","Kansas","KS","157","Republic","07"
"20","Kansas","KS","159","Rice","07"
"20","Kansas","KS","161","Riley","07"
"20","Kansas","KS","163","Rooks","07"
"20","Kansas","KS","165","Rush","07"
"20","Kansas","KS","167","Russell","07"
"20","Kansas","KS","169","Saline","07"
"20","Kansas","KS","171","Scott","07"
"20","Kansas","KS","173","Sedgwick","07"
"20","Kansas","KS","175","Seward","07"
"20","Kansas","KS","177","Shawnee","07"
"20","Kansas","KS","179","Sheridan","07"
"20","Kansas","KS","181","Sherman","07"
"20","Kansas","KS","183","Smith","07"
"20","Kansas","KS","185","Stafford","07"
"20","Kansas","KS","187","Stanton","07"
"20","Kansas","KS","189","Stevens","07"
"20","Kansas","KS","191","Sumner","07"
"20","Kansas","KS","193","Thomas","07"
"20","Kansas","KS","195","Trego","07"
"20","Kansas","KS","197","Wabaunsee","07"
"20","Kansas","KS","199","Wallace","07"
"20","Kansas","KS","201","Washington","07"
"20","Kansas","KS","203","Wichita","07"
"20","Kansas","KS","205","Wilson","07"
"20","Kansas","KS","207","Woodson","07"
"20","Kansas","KS","209","Wyandotte","07"
"21","Kentucky","KY","001","Adair","04"
"21","Kentucky","KY","003","Allen","04"
"21","Kentucky","KY","005","Anderson","04"
"21","Kentucky","KY","007","Ballard","04"
"21","Kentucky","KY","009","Barren","04"
"21","Kentucky","KY","011","Bath","04"
"21","Kentucky","KY","013","Bell","04"
"21","Kentucky","KY","015","Boone","04"
"21","Kentucky","KY","017","Bourbon","04"
"21","Kentucky","KY","019","Boyd","04"
"21","Kentucky","KY","021","Boyle","04"
"21","Kentucky","KY","023","Bracken","04"
"21","Kentucky","KY","025","Breathitt","04"
"21","Kentucky","KY","027","Breckinridge","04"
"21","Kentucky","KY","029","Bullitt","04"
"21","Kentucky","KY","031","Butler","04"
"21","Kentucky","KY","033","Caldwell","04"
"21","Kentucky","KY","035","Calloway","04"
"21","Kentucky","KY","037","Campbell","04"
"21","Kentucky","KY","039","Carlisle","04"
"21","Kentucky","KY","041","Carroll","04"
"21","Kentucky","KY","043","Carter","04"
"21","Kentucky","KY","045","Casey","04"
"21","Kentucky","KY","047","Christian","04"
"21","Kentucky","KY","049","Clark","04"
"21","Kentucky","KY","051","Clay","04"
"21","Kentucky","KY","053","Clinton","04"
"21","Kentucky","KY","055","Crittenden","04"
"21","Kentucky","KY","057","Cumberland","04"
"21","Kentucky","KY","059","Daviess","04"
"21","Kentucky","KY","061","Edmonson","04"
"21","Kentucky","KY","063","Elliott","04"
"21","Kentucky","KY","065","Estill","04"
"21","Kentucky","KY","067","Fayette","04"
"21","Kentucky","KY","069","Fleming","04"
"21","Kentucky","KY","071","Floyd","04"
"21","Kentucky","KY","073","Franklin","04"
"21","Kentucky","KY","075","Fulton","04"
"21","Kentucky","KY","077","Gallatin","04"
"21","Kentucky","KY","079","Garrard","04"
"21","Kentucky","KY","081","Grant","04"
"21","Kentucky","KY","083","Graves","04"
"21","Kentucky","KY","085","Grayson","04"
"21","Kentucky","KY","087","Green","04"
"21","Kentucky","KY","089","Greenup","04"
"21","Kentucky","KY","091","Hancock","04"
"21","Kentucky","KY","093","Hardin","04"
"21","Kentucky","KY","095","Harlan","04"
"21","Kentucky","KY","097","Harrison","04"
"21","Kentucky","KY","099","Hart","04"
"21","Kentucky","KY","101","Henderson","04"
"21","Kentucky","KY","103","Henry","04"
"21","Kentucky","KY","105","Hickman","04"
"21","Kentucky","KY","107","Hopkins","04"
"21","Kentucky","KY","109","Jackson","04"
"21","Kentucky","KY","111","Jefferson","04"
"21","Kentucky","KY","113","Jessamine","04"
"21","Kentucky","KY","115","Johnson","04"
"21","Kentucky","KY","117","Kenton","04"
"21","Kentucky","KY","119","Knott","04"
"21","Kentucky","KY","121","Knox","04"
"21","Kentucky","KY","123","Larue","04"
"21","Kentucky","KY","125","Laurel","04"
"21","Kentucky","KY","127","Lawrence","04"
"21","Kentucky","KY","129","Lee","04"
"21","Kentucky","KY","131","Leslie","04"
"21","Kentucky","KY","133","Letcher","04"
"21","Kentucky","KY","135","Lewis","04"
"21","Kentucky","KY","137","Lincoln","04"
"21","Kentucky","KY","139","Livingston","04"
"21","Kentucky","KY","141","Logan","04"
"21","Kentucky","KY","143","Lyon","04"
"21","Kentucky","KY","145","McCracken","04"
"21","Kentucky","KY","147","McCreary","04"
"21","Kentucky","KY","149","McLean","04"
"21","Kentucky","KY","151","Madison","04"
"21","Kentucky","KY","153","Magoffin","04"
"21","Kentucky","KY","155","Marion","04"
"21","Kentucky","KY","157","Marshall","04"
"21","Kentucky","KY","159","Martin","04"
"21","Kentucky","KY","161","Mason","04"
"21","Kentucky","KY","163","Meade","04"
"21","Kentucky","KY","165","Menifee","04"
"21","Kentucky","KY","167","Mercer","04"
"21","Kentucky","KY","169","Metcalfe","04"
"21","Kentucky","KY","171","Monroe","04"
"21","Kentucky","KY","173","Montgomery","04"
"21","Kentucky","KY","175","Morgan","04"
"21","Kentucky","KY","177","Muhlenberg","04"
"21","Kentucky","KY","179","Nelson","04"
"21","Kentucky","KY","181","Nicholas","04"
"21","Kentucky","KY","183","Ohio","04"
"21","Kentucky","KY","185","Oldham","04"
"21","Kentucky","KY","187","Owen","04"
"21","Kentucky","KY","189","Owsley","04"
"21","Kentucky","KY","191","Pendleton","04"
"21","Kentucky","KY","193","Perry","04"
"21","Kentucky","KY","195","Pike","04"
"21","Kentucky","KY","197","Powell","04"
"21","Kentucky","KY","199","Pulaski","04"
"21","Kentucky","KY","201","Robertson","04"
"21","Kentucky","KY","203","Rockcastle","04"
"21","Kentucky","KY","205","Rowan","04"
"21","Kentucky","KY","207","Russell","04"
"21","Kentucky","KY","209","Scott","04"
"21","Kentucky","KY","211","Shelby","04"
"21","Kentucky","KY","213","Simpson","04"
"21","Kentucky","KY","215","Spencer","04"
"21","Kentucky","KY","217","Taylor","04"
"21","Kentucky","KY","219","Todd","04"
"21","Kentucky","KY","221","Trigg","04"
"21","Kentucky","KY","223","Trimble","04"
"21","Kentucky","KY","225","Union","04"
"21","Kentucky","KY","227","Warren","04"
"21","Kentucky","KY","229","Washington","04"
"21","Kentucky","KY","231","Wayne","04"
"21","Kentucky","KY","233","Webster","04"
"21","Kentucky","KY","235","Whitley","04"
"21","Kentucky","KY","237","Wolfe","04"
"21","Kentucky","KY","239","Woodford","04"
"22","Louisiana","LA","001","Acadia","06"
"22","Louisiana","LA","003","Allen","06"
"22","Louisiana","LA","005","Ascension","06"
"22","Louisiana","LA","007","Assumption","06"
"22","Louisiana","LA","009","Avoyelles","06"
"22","Louisiana","LA","011","Beauregard","06"
"22","Louisiana","LA","013","Bienville","06"
"22","Louisiana","LA","015","Bossier","06"
"22","Louisiana","LA","017","Caddo","06"
"22","Louisiana","LA","019","Calcasieu","06"
"22","Louisiana","LA","021","Caldwell","06"
"22","Louisiana","LA","023","Cameron","06"
"22","Louisiana","LA","025","Catahoula","06"
"22","Louisiana","LA","027","Claiborne","06"
"22","Louisiana","LA","029","Concordia","06"
"22","Louisiana","LA","031","De Soto","06"
"22","Louisiana","LA","033","East Baton Rouge","06"
"22","Louisiana","LA","035","East Carroll","06"
"22","Louisiana","LA","037","East Feliciana","06"
"22","Louisiana","LA","039","Evangeline","06"
"22","Louisiana","LA","041","Franklin","06"
"22","Louisiana","LA","043","Grant","06"
"22","Louisiana","LA","045","Iberia","06"
"22","Louisiana","LA","047","Iberville","06"
"22","Louisiana","LA","049","Jackson","06"
"22","Louisiana","LA","051","Jefferson","06"
"22","Louisiana","LA","053","Jefferson Davis","06"
"22","Louisiana","LA","055","Lafayette","06"
"22","Louisiana","LA","057","Lafourche","06"
"22","Louisiana","LA","059","La Salle","06"
"22","Louisiana","LA","061","Lincoln","06"
"22","Louisiana","LA","063","Livingston","06"
"22","Louisiana","LA","065","Madison","06"
"22","Louisiana","LA","067","Morehouse","06"
"22","Louisiana","LA","069","Natchitoches","06"
"22","Louisiana","LA","071","Orleans","06"
"22","Louisiana","LA","073","Ouachita","06"
"22","Louisiana","LA","075","Plaquemines","06"
"22","Louisiana","LA","077","Pointe Coupee","06"
"22","Louisiana","LA","079","Rapides","06"
"22","Louisiana","LA","081","Red River","06"
"22","Louisiana","LA","083","Richland","06"
"22","Louisiana","LA","085","Sabine","06"
"22","Louisiana","LA","087","St. Bernard","06"
"22","Louisiana","LA","089","St. Charles","06"
"22","Louisiana","LA","091","St. Helena","06"
"22","Louisiana","LA","093","St. James","06"
"22","Louisiana","LA","095","St. John the Baptist","06"
"22","Louisiana","LA","097","St. Landry","06"
"22","Louisiana","LA","099","St. Martin","06"
"22","Louisiana","LA","101","St. Mary","06"
"22","Louisiana","LA","103","St. Tammany","06"
"22","Louisiana","LA","105","Tangipahoa","06"
"22","Louisiana","LA","107","Tensas","06"
"22","Louisiana","LA","109","Terrebonne","06"
"22","Louisiana","LA","111","Union","06"
"22","Louisiana","LA","113","Vermilion","06"
"22","Louisiana","LA","115","Vernon","06"
"22","Louisiana","LA","117","Washington","06"
"22","Louisiana","LA","119","Webster","06"
"22","Louisiana","LA","121","West Baton Rouge","06"
"22","Louisiana","LA","123","West Carroll","06"
"22","Louisiana","LA","125","West Feliciana","06"
"22","Louisiana","LA","127","Winn","06"
"23","Maine","ME","001","Androscoggin","01"
"23","Maine","ME","003","Aroostook","01"
"23","Maine","ME","005","Cumberland","01"
"23","Maine","ME","007","Franklin","01"
"23","Maine","ME","009","Hancock","01"
"23","Maine","ME","011","Kennebec","01"
"23","Maine","ME","013","Knox","01"
"23","Maine","ME","015","Lincoln","01"
"23","Maine","ME","017","Oxford","01"
"23","Maine","ME","019","Penobscot","01"
"23","Maine","ME","021","Piscataquis","01"
"23","Maine","ME","023","Sagadahoc","01"
"23","Maine","ME","025","Somerset","01"
"23","Maine","ME","027","Waldo","01"
"23","Maine","ME","029","Washington","01"
"23","Maine","ME","031","York","01"
"23","Maine","ME","901","MOBILE MONITORS","01"
"24","Maryland","MD","001","Allegany","03"
"24","Maryland","MD","003","Anne Arundel","03"
"24","Maryland","MD","005","Baltimore","03"
"24","Maryland","MD","009","Calvert","03"
"24","Maryland","MD","011","Caroline","03"
"24","Maryland","MD","013","Carroll","03"
"24","Maryland","MD","015","Cecil","03"
"24","Maryland","MD","017","Charles","03"
"24","Maryland","MD","019","Dorchester","03"
"24","Maryland","MD","021","Frederick","03"
"24","Maryland","MD","023","Garrett","03"
"24","Maryland","MD","025","Harford","03"
"24","Maryland","MD","027","Howard","03"
"24","Maryland","MD","029","Kent","03"
"24","Maryland","MD","031","Montgomery","03"
"24","Maryland","MD","033","Prince George's","03"
"24","Maryland","MD","035","Queen Anne's","03"
"24","Maryland","MD","037","St. Mary's","03"
"24","Maryland","MD","039","Somerset","03"
"24","Maryland","MD","041","Talbot","03"
"24","Maryland","MD","043","Washington","03"
"24","Maryland","MD","045","Wicomico","03"
"24","Maryland","MD","047","Worcester","03"
"24","Maryland","MD","510","Baltimore (City)","03"
"25","Massachusetts","MA","001","Barnstable","01"
"25","Massachusetts","MA","003","Berkshire","01"
"25","Massachusetts","MA","005","Bristol","01"
"25","Massachusetts","MA","007","Dukes","01"
"25","Massachusetts","MA","009","Essex","01"
"25","Massachusetts","MA","011","Franklin","01"
"25","Massachusetts","MA","013","Hampden","01"
"25","Massachusetts","MA","015","Hampshire","01"
"25","Massachusetts","MA","017","Middlesex","01"
"25","Massachusetts","MA","019","Nantucket","01"
"25","Massachusetts","MA","021","Norfolk","01"
"25","Massachusetts","MA","023","Plymouth","01"
"25","Massachusetts","MA","025","Suffolk","01"
"25","Massachusetts","MA","027","Worcester","01"
"26","Michigan","MI","001","Alcona","05"
"26","Michigan","MI","003","Alger","05"
"26","Michigan","MI","005","Allegan","05"
"26","Michigan","MI","007","Alpena","05"
"26","Michigan","MI","009","Antrim","05"
"26","Michigan","MI","011","Arenac","05"
"26","Michigan","MI","013","Baraga","05"
"26","Michigan","MI","015","Barry","05"
"26","Michigan","MI","017","Bay","05"
"26","Michigan","MI","019","Benzie","05"
"26","Michigan","MI","021","Berrien","05"
"26","Michigan","MI","023","Branch","05"
"26","Michigan","MI","025","Calhoun","05"
"26","Michigan","MI","027","Cass","05"
"26","Michigan","MI","029","Charlevoix","05"
"26","Michigan","MI","031","Cheboygan","05"
"26","Michigan","MI","033","Chippewa","05"
"26","Michigan","MI","035","Clare","05"
"26","Michigan","MI","037","Clinton","05"
"26","Michigan","MI","039","Crawford","05"
"26","Michigan","MI","041","Delta","05"
"26","Michigan","MI","043","Dickinson","05"
"26","Michigan","MI","045","Eaton","05"
"26","Michigan","MI","047","Emmet","05"
"26","Michigan","MI","049","Genesee","05"
"26","Michigan","MI","051","Gladwin","05"
"26","Michigan","MI","053","Gogebic","05"
"26","Michigan","MI","055","Grand Traverse","05"
"26","Michigan","MI","057","Gratiot","05"
"26","Michigan","MI","059","Hillsdale","05"
"26","Michigan","MI","061","Houghton","05"
"26","Michigan","MI","063","Huron","05"
"26","Michigan","MI","065","Ingham","05"
"26","Michigan","MI","067","Ionia","05"
"26","Michigan","MI","069","Iosco","05"
"26","Michigan","MI","071","Iron","05"
"26","Michigan","MI","073","Isabella","05"
"26","Michigan","MI","075","Jackson","05"
"26","Michigan","MI","077","Kalamazoo","05"
"26","Michigan","MI","079","Kalkaska","05"
"26","Michigan","MI","081","Kent","05"
"26","Michigan","MI","083","Keweenaw","05"
"26","Michigan","MI","085","Lake","05"
"26","Michigan","MI","087","Lapeer","05"
"26","Michigan","MI","089","Leelanau","05"
"26","Michigan","MI","091","Lenawee","05"
"26","Michigan","MI","093","Livingston","05"
"26","Michigan","MI","095","Luce","05"
"26","Michigan","MI","097","Mackinac","05"
"26","Michigan","MI","099","Macomb","05"
"26","Michigan","MI","101","Manistee","05"
"26","Michigan","MI","103","Marquette","05"
"26","Michigan","MI","105","Mason","05"
"26","Michigan","MI","107","Mecosta","05"
"26","Michigan","MI","109","Menominee","05"
"26","Michigan","MI","111","Midland","05"
"26","Michigan","MI","113","Missaukee","05"
"26","Michigan","MI","115","Monroe","05"
"26","Michigan","MI","117","Montcalm","05"
"26","Michigan","MI","119","Montmorency","05"
"26","Michigan","MI","121","Muskegon","05"
"26","Michigan","MI","123","Newaygo","05"
"26","Michigan","MI","125","Oakland","05"
"26","Michigan","MI","127","Oceana","05"
"26","Michigan","MI","129","Ogemaw","05"
"26","Michigan","MI","131","Ontonagon","05"
"26","Michigan","MI","133","Osceola","05"
"26","Michigan","MI","135","Oscoda","05"
"26","Michigan","MI","137","Otsego","05"
"26","Michigan","MI","139","Ottawa","05"
"26","Michigan","MI","141","Presque Isle","05"
"26","Michigan","MI","143","Roscommon","05"
"26","Michigan","MI","145","Saginaw","05"
"26","Michigan","MI","147","St. Clair","05"
"26","Michigan","MI","149","St. Joseph","05"
"26","Michigan","MI","151","Sanilac","05"
"26","Michigan","MI","153","Schoolcraft","05"
"26","Michigan","MI","155","Shiawassee","05"
"26","Michigan","MI","157","Tuscola","05"
"26","Michigan","MI","159","Van Buren","05"
"26","Michigan","MI","161","Washtenaw","05"
"26","Michigan","MI","163","Wayne","05"
"26","Michigan","MI","165","Wexford","05"
"27","Minnesota","MN","001","Aitkin","05"
"27","Minnesota","MN","003","Anoka","05"
"27","Minnesota","MN","005","Becker","05"
"27","Minnesota","MN","007","Beltrami","05"
"27","Minnesota","MN","009","Benton","05"
"27","Minnesota","MN","011","Big Stone","05"
"27","Minnesota","MN","013","Blue Earth","05"
"27","Minnesota","MN","015","Brown","05"
"27","Minnesota","MN","017","Carlton","05"
"27","Minnesota","MN","019","Carver","05"
"27","Minnesota","MN","021","Cass","05"
"27","Minnesota","MN","023","Chippewa","05"
"27","Minnesota","MN","025","Chisago","05"
"27","Minnesota","MN","027","Clay","05"
"27","Minnesota","MN","029","Clearwater","05"
"27","Minnesota","MN","031","Cook","05"
"27","Minnesota","MN","033","Cottonwood","05"
"27","Minnesota","MN","035","Crow Wing","05"
"27","Minnesota","MN","037","Dakota","05"
"27","Minnesota","MN","039","Dodge","05"
"27","Minnesota","MN","041","Douglas","05"
"27","Minnesota","MN","043","Faribault","05"
"27","Minnesota","MN","045","Fillmore","05"
"27","Minnesota","MN","047","Freeborn","05"
"27","Minnesota","MN","049","Goodhue","05"
"27","Minnesota","MN","051","Grant","05"
"27","Minnesota","MN","053","Hennepin","05"
"27","Minnesota","MN","055","Houston","05"
"27","Minnesota","MN","057","Hubbard","05"
"27","Minnesota","MN","059","Isanti","05"
"27","Minnesota","MN","061","Itasca","05"
"27","Minnesota","MN","063","Jackson","05"
"27","Minnesota","MN","065","Kanabec","05"
"27","Minnesota","MN","067","Kandiyohi","05"
"27","Minnesota","MN","069","Kittson","05"
"27","Minnesota","MN","071","Koochiching","05"
"27","Minnesota","MN","073","Lac qui Parle","05"
"27","Minnesota","MN","075","Lake","05"
"27","Minnesota","MN","077","Lake of the Woods","05"
"27","Minnesota","MN","079","Le Sueur","05"
"27","Minnesota","MN","081","Lincoln","05"
"27","Minnesota","MN","083","Lyon","05"
"27","Minnesota","MN","085","McLeod","05"
"27","Minnesota","MN","087","Mahnomen","05"
"27","Minnesota","MN","089","Marshall","05"
"27","Minnesota","MN","091","Martin","05"
"27","Minnesota","MN","093","Meeker","05"
"27","Minnesota","MN","095","Mille Lacs","05"
"27","Minnesota","MN","097","Morrison","05"
"27","Minnesota","MN","099","Mower","05"
"27","Minnesota","MN","101","Murray","05"
"27","Minnesota","MN","103","Nicollet","05"
"27","Minnesota","MN","105","Nobles","05"
"27","Minnesota","MN","107","Norman","05"
"27","Minnesota","MN","109","Olmsted","05"
"27","Minnesota","MN","111","Otter Tail","05"
"27","Minnesota","MN","113","Pennington","05"
"27","Minnesota","MN","115","Pine","05"
"27","Minnesota","MN","117","Pipestone","05"
"27","Minnesota","MN","119","Polk","05"
"27","Minnesota","MN","121","Pope","05"
"27","Minnesota","MN","123","Ramsey","05"
"27","Minnesota","MN","125","Red Lake","05"
"27","Minnesota","MN","127","Redwood","05"
"27","Minnesota","MN","129","Renville","05"
"27","Minnesota","MN","131","Rice","05"
"27","Minnesota","MN","133","Rock","05"
"27","Minnesota","MN","135","Roseau","05"
"27","Minnesota","MN","137","Saint Louis","05"
"27","Minnesota","MN","139","Scott","05"
"27","Minnesota","MN","141","Sherburne","05"
"27","Minnesota","MN","143","Sibley","05"
"27","Minnesota","MN","145","Stearns","05"
"27","Minnesota","MN","147","Steele","05"
"27","Minnesota","MN","149","Stevens","05"
"27","Minnesota","MN","151","Swift","05"
"27","Minnesota","MN","153","Todd","05"
"27","Minnesota","MN","155","Traverse","05"
"27","Minnesota","MN","157","Wabasha","05"
"27","Minnesota","MN","159","Wadena","05"
"27","Minnesota","MN","161","Waseca","05"
"27","Minnesota","MN","163","Washington","05"
"27","Minnesota","MN","165","Watonwan","05"
"27","Minnesota","MN","167","Wilkin","05"
"27","Minnesota","MN","169","Winona","05"
"27","Minnesota","MN","171","Wright","05"
"27","Minnesota","MN","173","Yellow Medicine","05"
"28","Mississippi","MS","001","Adams","04"
"28","Mississippi","MS","003","Alcorn","04"
"28","Mississippi","MS","005","Amite","04"
